Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2243006


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243006;1;01/05/2024;1;"6,9";"15,1";19;7;1;1;1;;0;"0,0";"0,2";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,2";"6,9";"0,0";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243006;1;01/04/2024;1;"10,1";"11,4";10;6;1;1;1;;0;"0,1";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"10,1";"0,0";"0,0";"0,3";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243006;1;01/01/2024;1;"78,0";"205,3";19;31;1;1;1;;0;"0,1";"0,3";"6,2";"0,6";"3,8";"0,5";"0,6";"0,3";"0,1";"0,1";"0,1";"5,6";"18,0";"59,4";"0,4";"3,1";"0,2";"1,1";"78,0";"0,2";"3,1";"1,2";"2,2";"0,5";"0,2";"1,3";"0,2";"0,7";"15,0";"2,0";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243006;1;01/12/2023;1;"12,3";"55,1";24;27;1;1;1;;0;"6,1";"0,2";"0,3";"0,1";"2,1";"0,7";"4,5";"7,4";"0,9";"0,2";"3,4";"3,1";"0,2";"0,2";"0,2";"0,2";"0,2";"0,2";"0,0";"0,0";"0,0";"0,4";"2,3";"12,3";"0,2";"6,1";"2,5";"0,5";"0,2";"0,0";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243006;1;01/11/2023;1;"9,6";"45,6";8;16;3;3;3;;0;"1,2";"8,5";"1,4";"0,2";"0,0";"2,7";"1,2";"9,6";"0,0";"0,5";"0,0";"0,0";"1,5";"0,0";"0,8";"0,0";"8,2";"0,0";"0,0";"0,0";"3,8";"0,0";"0,0";"3,1";"0,8";"0,0";"0,0";"0,0";"1,9";"0,2";;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0
2243006;1;01/10/2023;1;"4,7";"26,0";30;14;3;3;3;;0;"2,1";"0,0";"0,3";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"1,1";"0,0";"0,0";"0,0";"0,5";"4,1";"1,3";"0,9";"2,8";"4,7";"4,6";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
2243006;1;01/09/2023;1;"7,7";"17,0";15;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"7,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243006;1;01/08/2023;1;"10,0";"33,2";27;8;1;1;1;;0;"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,7";"0,5";"0,0";"0,0";"0,0";"0,0";"10,0";"9,7";"3,0";"0,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243006;1;01/07/2023;1;"6,6";"14,9";14;6;1;1;1;;0;"4,8";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"6,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"1,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243006;1;01/06/2023;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
