Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2243013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243013;1;01/02/2024;1;"32,0";"160,9";1;10;1;1;1;;0;"32,0";"0,0";"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,3";"20,1";"24,1";"0,0";"0,0";"9,7";"10,0";"15,2";"5,1";"0,0";"0,0";"0,0";"11,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2243013;1;01/01/2024;1;"52,3";"251,0";4;12;1;1;1;;0;"0,0";"2,3";"9,5";"52,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,5";"30,0";"0,0";"18,5";"0,0";"40,0";"0,0";"0,0";"10,6";"20,5";"0,0";"34,1";"0,0";"0,0";"0,0";"0,0";"19,5";"7,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243013;1;01/12/2023;1;"20,2";"82,6";31;7;1;1;1;;0;"9,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,7";"8,7";"20,0";"6,0";"0,0";"0,0";"0,0";"20,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243013;1;01/11/2023;1;"51,0";"161,3";1;8;1;1;1;;0;"51,0";"0,0";"0,0";"7,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,4";"15,3";"23,0";"0,0";"0,0";"0,0";"8,0";"23,4";"0,0";"0,0";"0,0";"0,0";"13,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243013;1;01/10/2023;1;"60,2";"190,3";27;10;2;2;2;;0;"0,0";"22,3";"0,0";"0,0";"0,0";"23,5";"0,0";"25,4";"0,0";"0,0";"6,5";"0,0";"15,0";"0,0";"0,0";"0,0";"0,0";"15,5";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"8,5";"0,0";"60,2";"0,0";"0,0";"9,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
2243013;1;01/09/2023;1;"5,2";"11,9";27;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243013;1;01/08/2023;1;;"39,8";;;0;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,9";"0,0";"0,0";"0,0";"0,0";"0,0";;"30,0";"3,9";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1
2243013;1;01/07/2023;1;"7,5";"7,5";14;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243013;1;01/06/2023;1;"10,8";"14,2";1;2;1;1;1;;0;"10,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243013;1;01/05/2023;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243013;1;01/04/2023;1;"19,3";"51,3";24;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"10,5";"5,4";"2,0";"0,0";"0,0";"0,0";"0,0";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,3";"0,0";"0,0";"1,1";"0,5";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243013;1;01/03/2023;1;"32,0";"87,6";31;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"11,5";"0,0";"0,0";"0,0";"0,0";"0,0";"30,0";"7,4";"4,2";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243013;1;01/02/2023;1;"55,2";"270,4";16;15;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,0";"15,0";"11,9";"0,0";"40,4";"9,2";"11,0";"36,4";"26,0";"55,2";"3,5";"5,0";"2,1";"3,2";"6,3";"27,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2243013;1;01/01/2023;1;"35,0";"226,5";24;16;1;1;1;;0;"0,0";"25,2";"1,5";"3,3";"3,5";"15,2";"16,4";"9,3";"16,5";"15,3";"27,6";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"15,1";"0,0";"0,0";"35,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"30,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
