Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2243003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243003;1;01/05/2024;1;"25,5";"25,5";27;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,5";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243003;1;01/04/2024;1;"4,8";"5,3";18;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,8";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243003;1;01/03/2024;1;"113,2";"232,0";20;8;1;1;1;;0;"0,0";"3,5";"0,0";"0,0";"0,0";"47,8";"24,2";"0,0";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"113,2";"0,0";"0,0";"8,7";"0,0";"0,0";"0,0";"18,9";"0,0";"3,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243003;1;01/02/2024;1;"59,3";"182,8";13;9;1;1;1;;0;"0,0";"0,0";"0,0";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"59,3";"4,7";"29,3";"0,0";"0,0";"0,0";"0,0";"22,6";"3,5";"8,9";"4,3";"0,0";"46,8";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2243003;1;01/01/2024;1;"50,2";"248,0";14;14;1;1;1;;0;"0,0";"0,0";"19,8";"31,4";"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"12,6";"50,2";"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"21,1";"6,5";"0,3";"41,2";"0,0";"0,0";"0,0";"0,0";"35,9";"7,7";"9,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243003;1;01/12/2023;1;"52,5";"108,2";23;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"52,5";"8,8";"31,2";"8,8";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243003;1;01/11/2023;1;"34,4";"75,8";29;8;1;1;1;;0;"10,2";"0,0";"0,0";"4,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,3";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"5,3";"2,4";"0,0";"0,0";"0,0";"34,4";"3,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243003;1;01/10/2023;1;"65,1";"221,5";6;11;1;1;1;;0;"0,0";"15,1";"1,5";"0,0";"0,0";"65,1";"0,0";"5,6";"7,5";"0,0";"0,0";"0,0";"17,5";"0,0";"0,8";"0,0";"3,5";"28,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"63,8";"0,0";"0,0";"12,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243003;1;01/09/2023;1;"14,2";"17,6";6;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"14,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"1,2";"0,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243003;1;01/08/2023;1;"21,2";"44,9";28;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,3";"21,2";"6,5";"1,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
