Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2244038


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2244038;1;01/05/2024;1;"23,5";"24,9";27;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"23,5";"1,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/04/2024;1;"22,3";"61,2";10;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,3";"0,0";"16,7";"0,0";"0,2";"0,0";"0,0";"0,0";"11,5";"5,8";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2244038;1;01/03/2024;1;"105,5";"443,9";18;25;1;1;1;;0;"10,5";"30,5";"0,0";"10,9";"0,0";"1,5";"30,0";"40,9";"40,8";"1,9";"20,3";"0,5";"2,9";"0,0";"0,0";"0,0";"0,0";"105,5";"20,2";"12,4";"18,6";"18,6";"13,0";"5,6";"8,3";"4,8";"3,1";"9,8";"23,7";"3,5";"6,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/02/2024;1;"30,9";"248,7";16;19;1;1;1;;0;"10,8";"10,3";"10,2";"1,1";"9,3";"0,0";"0,0";"30,4";"0,0";"0,0";"0,0";"1,8";"3,5";"13,2";"10,9";"30,9";"0,0";"0,0";"0,0";"20,5";"10,4";"10,5";"0,7";"30,0";"30,5";"0,0";"0,0";"8,7";"5,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2244038;1;01/01/2024;1;"50,8";"367,2";23;23;1;1;1;;0;"8,9";"3,4";"20,5";"50,7";"9,3";"3,0";"0,0";"0,0";"1,2";"10,3";"30,7";"18,5";"10,8";"10,6";"0,0";"0,0";"0,0";"20,3";"30,0";"10,3";"10,9";"8,3";"50,8";"30,7";"4,9";"0,0";"0,0";"0,0";"4,7";"7,9";"10,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/12/2023;1;"50,7";"190,7";8;16;1;1;1;;0;"10,1";"0,0";"0,0";"0,0";"10,7";"20,7";"0,0";"50,7";"7,0";"7,3";"8,9";"7,3";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"38,6";"16,0";"1,0";"0,3";"0,5";"0,0";"0,0";"5,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/11/2023;1;"70,4";"248,7";21;11;1;1;1;;0;"20,8";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,2";"0,0";"0,0";"20,3";"0,0";"0,0";"1,1";"37,4";"70,4";"24,3";"0,0";"30,7";"10,2";"0,0";"0,0";"0,0";"10,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2244038;1;01/10/2023;1;"40,0";"198,3";8;23;1;1;1;;0;"3,7";"3,9";"7,9";"0,0";"0,0";"30,3";"0,0";"40,0";"4,3";"3,7";"4,0";"0,0";"20,3";"3,5";"3,9";"0,0";"10,7";"2,7";"0,7";"3,6";"1,7";"4,9";"0,2";"0,0";"3,1";"8,1";"17,0";"10,8";"0,0";"9,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/09/2023;1;"9,1";"42,1";6;9;1;1;1;;0;"0,0";"0,0";"7,3";"0,0";"0,0";"9,1";"6,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,0";"2,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"0,0";"3,7";"5,7";"0,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2244038;1;01/08/2023;1;"17,7";"76,3";27;;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,5";"0,0";"4,3";"2,1";"2,1";"0,8";"1,0";"0,0";"0,0";"0,0";"0,0";"1,2";"11,7";"0,0";"0,0";"0,0";"0,6";"10,0";"17,7";"17,4";"1,6";"1,3";"1,0";4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/07/2023;1;"10,1";"31,1";20;9;1;1;1;;0;"5,3";"1,6";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,4";"1,3";"10,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"3,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/06/2023;1;"8,6";"14,3";1;4;1;1;1;;0;"8,6";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"1,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2244038;1;01/05/2023;1;"7,7";"17,4";30;6;1;1;1;;0;"1,4";"0,0";"3,5";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,7";"2,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/04/2023;1;"50,3";"172,9";9;18;1;1;1;;0;"20,9";"1,9";"9,3";"0,0";"0,0";"10,9";"0,0";"7,3";"50,3";"10,5";"0,0";"0,0";"0,0";"0,0";"7,9";"3,6";"40,5";"0,0";"0,7";"2,7";"0,0";"0,0";"0,4";"0,2";"0,0";"0,0";"1,2";"0,4";"3,4";"0,8";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2244038;1;01/03/2023;1;"40,3";"175,4";13;20;1;1;1;;0;"0,0";"1,3";"20,6";"2,8";"2,3";"10,4";"3,9";"10,8";"0,0";"3,5";"10,5";"5,5";"40,3";"1,3";"0,9";"0,0";"0,0";"0,0";"8,5";"8,3";"8,5";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"10,5";"8,5";"9,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/02/2023;1;"54,3";"280,5";22;24;1;1;1;;0;"10,2";"30,9";"10,3";"0,0";"0,0";"1,1";"10,4";"1,9";"30,1";"10,7";"10,4";"20,4";"7,9";"4,1";"0,5";"3,9";"8,1";"7,8";"3,9";"0,0";"24,0";"54,3";"6,9";"15,2";"1,9";"0,0";"3,2";"2,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2244038;1;01/01/2023;1;"50,5";"357,9";14;24;1;1;1;;0;"0,0";"5,0";"7,9";"1,1";"18,0";"25,7";"40,9";"6,0";"10,6";"30,7";"5,5";"4,1";"0,0";"50,5";"0,0";"11,0";"0,0";"8,7";"7,5";"20,8";"12,0";"8,0";"10,5";"12,2";"30,3";"10,3";"0,0";"0,0";"10,2";"10,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/12/2022;1;"50,7";"277,7";22;22;1;1;1;;0;"8,7";"7,7";"20,5";"30,5";"10,2";"8,3";"19,0";"3,7";"0,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"10,2";"7,9";"0,1";"3,2";"13,9";"50,7";"2,5";"0,0";"0,0";"7,3";"4,3";"15,3";"6,2";"17,0";"10,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/11/2022;1;"26,6";"193,9";3;16;1;1;1;;0;"0,0";"16,5";"26,6";"1,1";"0,0";"0,0";"26,2";"6,6";"1,3";"0,0";"0,0";"20,6";"0,0";"0,0";"3,5";"12,1";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"6,8";"1,8";"23,1";"23,0";"10,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2244038;1;01/10/2022;1;"27,5";"94,0";29;11;1;1;1;;0;"9,6";"0,0";"0,0";"3,9";"1,8";"0,0";"7,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"13,0";"4,1";"0,0";"0,0";"0,0";"2,3";"11,5";"0,0";"0,0";"0,0";"27,5";"10,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2244038;1;01/09/2022;1;"54,7";"207,2";29;16;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"1,1";"0,6";"1,9";"0,0";"0,0";"0,0";"0,0";"3,7";"5,6";"0,0";"22,9";"6,8";"21,1";"39,0";"0,0";"5,6";"0,0";"10,6";"6,0";"0,0";"0,0";"0,0";"14,6";"7,6";"54,7";"5,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
