Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2243012


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243012;1;01/05/2024;1;"9,8";"18,3";26;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"8,5";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243012;1;01/04/2024;1;"1,7";"3,0";2;2;1;1;1;;0;"0,0";"1,7";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243012;1;01/03/2024;1;"45,3";"222,6";28;11;1;1;1;;0;"9,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,3";"32,3";"4,7";"15,9";"9,5";"25,3";"0,0";"0,0";"45,3";"21,7";"5,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243012;1;01/02/2024;1;"48,3";"124,5";9;10;1;1;1;;0;"0,0";"8,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"48,3";"0,0";"0,0";"0,0";"0,0";"13,6";"4,8";"0,0";"0,0";"2,3";"1,5";"22,3";"9,8";"0,0";"0,5";"0,0";"12,9";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2243012;1;01/01/2024;1;"55,1";"342,1";22;12;1;1;1;;0;"0,0";"0,0";"35,9";"45,7";"0,0";"0,0";"0,0";"0,0";"0,0";"2,7";"0,0";"0,0";"45,8";"21,5";"2,3";"0,0";"0,0";"41,9";"21,9";"0,0";"0,0";"55,1";"0,0";"24,3";"0,0";"0,0";"0,0";"0,0";"36,3";"8,7";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243012;1;01/12/2023;1;"22,9";"79,2";27;11;1;1;1;;0;"0,0";"7,8";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,1";"0,0";"0,0";"10,1";"0,5";"22,9";"0,7";"0,0";"3,5";"13,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243012;1;01/11/2023;1;"33,4";"139,7";20;8;1;1;1;;0;"24,3";"0,0";"0,0";"11,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,3";"33,4";"0,0";"0,0";"14,5";"4,3";"0,0";"2,3";"0,0";"0,0";"22,1";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243012;1;01/10/2023;1;"44,3";"226,6";30;13;1;1;1;;0;"13,7";"26,9";"0,0";"0,0";"16,4";"0,0";"29,5";"5,3";"0,0";"14,1";"0,0";"0,0";"24,5";"0,0";"0,0";"9,5";"0,0";"0,0";"0,0";"0,0";"9,5";"0,5";"0,0";"0,0";"30,5";"1,9";"0,0";"0,0";"0,0";"44,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243012;1;01/09/2023;1;"5,3";"19,0";30;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"2,5";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"5,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2243012;1;01/08/2023;1;"18,9";"43,3";29;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,6";"0,0";"0,0";"0,0";"0,0";"0,9";"5,3";"2,5";"18,9";"4,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
