Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2242002


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2242002;1;01/06/2024;1;"2,6";"2,6";6;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2242002;1;01/05/2024;1;"20,1";"30,0";27;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"20,1";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/04/2024;1;"20,0";"44,0";26;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"10,5";"2,3";"0,0";"7,7";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2242002;1;01/03/2024;1;"134,5";"446,4";23;12;1;1;1;;0;"0,0";"85,1";"0,0";"0,0";"0,0";"0,0";"12,4";"69,3";"2,5";"30,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,2";"0,0";"0,0";"0,0";"0,0";"134,5";"7,1";"2,0";"24,2";"30,1";"0,0";"0,0";"0,0";"31,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/02/2024;1;"56,5";"226,5";8;16;1;1;1;;0;"11,6";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"56,5";"32,0";"5,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,9";"9,0";"0,0";"17,5";"21,3";"17,0";"2,9";"7,5";"0,0";"7,0";"5,7";"1,2";"9,9";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2242002;1;01/01/2024;1;"48,1";"312,9";24;12;1;1;1;;0;"0,0";"0,0";"0,0";"20,2";"43,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,5";"5,5";"15,0";"36,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,1";"0,0";"48,1";"10,0";"6,0";"0,0";"0,0";"40,5";"47,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/12/2023;1;"63,7";"283,6";12;16;1;1;1;;0;"7,0";"0,0";"3,5";"0,0";"11,0";"0,0";"0,0";"0,0";"7,0";"13,8";"0,0";"63,7";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,5";"4,1";"0,0";"12,5";"0,0";"55,3";"18,5";"38,1";"27,5";"0,0";"0,0";"3,0";"10,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/11/2023;1;"35,2";"96,7";1;8;1;1;1;;0;"35,2";"0,0";"5,8";"14,3";"12,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,1";"2,8";"0,0";"0,0";"0,0";"8,7";"0,0";"0,0";"7,6";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2242002;1;01/10/2023;1;"44,5";"175,7";30;11;1;1;1;;0;"0,0";"34,1";"22,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,1";"0,0";"0,0";"2,6";"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";"0,0";"8,0";"4,0";"10,5";"0,0";"0,0";"44,5";"18,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/09/2023;1;"20,5";"22,0";15;3;1;1;1;;0;"1,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2242002;1;01/08/2023;1;"29,2";"118,7";28;13;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,0";"3,7";"0,0";"0,0";"6,0";"0,0";"2,5";"4,4";"0,7";"0,0";"0,0";"0,0";"19,1";"0,0";"0,0";"0,0";"0,0";"7,5";"17,1";"29,2";"5,4";"5,7";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/07/2023;1;"34,2";"61,2";20;7;1;1;1;;0;"0,0";"0,0";"4,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"0,0";"0,0";"0,0";"0,0";"6,5";"34,2";"3,4";"0,0";"0,0";"0,0";"1,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2242002;1;01/06/2023;1;"19,7";"45,9";30;4;1;1;1;;0;"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,2";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2242002;1;01/05/2023;1;;"32,0";;;0;1;0;;0;"0,0";"0,0";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,1";"4,5";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"3,9";;;;;"9,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;4;1;1
