Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2344008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2344008;1;01/06/2024;1;"43,5";"66,0";5;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"43,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2344008;1;01/05/2024;1;"24,5";"64,6";27;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,4";"13,9";"24,5";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2344008;1;01/04/2024;1;"54,8";"108,8";7;8;1;1;1;;0;"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"54,8";"13,3";"0,0";"0,0";"0,0";"11,3";"17,3";"5,4";"0,0";"3,7";"1,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2344008;1;01/03/2024;1;"174,1";"448,5";7;19;1;1;1;;0;"1,9";"0,0";"0,0";"0,0";"0,0";"3,4";"174,1";"102,2";"9,1";"7,4";"5,1";"3,0";"5,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"31,2";"43,3";"13,3";"11,9";"6,7";"5,1";"7,6";"5,4";"2,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2344008;1;01/02/2024;1;"124,6";"255,0";16;11;1;1;1;;0;"2,1";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"124,6";"0,0";"0,0";"5,5";"8,3";"3,1";"0,0";"0,0";"0,0";"0,0";"30,0";"19,1";"31,4";"21,5";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2344008;1;01/01/2024;1;"91,3";"433,1";24;18;1;1;1;;0;"0,0";"0,0";"3,3";"25,1";"43,2";"0,0";"0,0";"0,0";"0,0";"6,7";"7,3";"0,0";"17,4";"84,3";"0,0";"0,0";"4,1";"13,4";"31,3";"0,0";"4,1";"37,9";"10,0";"91,3";"7,1";"0,0";"4,1";"27,2";"15,3";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2344008;1;01/12/2023;1;"35,1";"137,4";9;12;1;1;1;;0;"0,0";"0,0";"0,0";"6,2";"8,3";"0,0";"0,0";"5,4";"35,1";"10,5";"11,3";"3,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,5";"11,0";"0,0";"0,0";"7,4";"5,9";"0,0";"0,0";"0,0";"0,0";"0,0";"19,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2344008;1;01/11/2023;1;"82,1";"284,9";20;12;1;1;1;;0;"49,3";"14,5";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"82,1";"15,3";"0,0";"17,8";"45,5";"15,3";"9,1";"4,0";"26,5";"5,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2344008;1;01/10/2023;1;"54,7";"415,3";6;21;1;1;1;;0;"37,2";"28,9";"0,0";"0,0";"25,8";"54,7";"0,0";"0,0";"10,5";"8,4";"6,3";"0,0";"8,7";"31,4";"46,3";"0,0";"19,4";"0,0";"26,8";"20,9";"27,0";"2,0";"0,0";"0,0";"4,7";"18,0";"24,5";"2,1";"6,3";"5,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2344008;1;01/09/2023;1;"25,7";"85,1";6;7;1;1;1;;0;"0,0";"0,0";"10,5";"0,0";"0,0";"25,7";"14,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,1";"5,0";"4,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
