Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2241001


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2241001;1;01/04/2024;1;"0,6";"0,8";14;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241001;1;01/03/2024;1;"135,3";"263,5";23;12;1;1;1;;0;"2,9";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,3";"0,0";"14,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"70,5";"135,3";"19,5";"8,0";"0,1";"0,0";"4,8";"4,2";"0,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241001;1;01/02/2024;1;"2,9";"13,4";22;10;1;1;1;;0;"0,9";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,0";"0,1";"2,0";"2,0";"0,0";"0,0";"0,9";"1,0";"0,9";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2241001;1;01/01/2024;1;"30,4";"62,4";4;15;1;1;1;;0;"0,4";"1,3";"6,5";"30,4";"0,4";"0,0";"0,1";"0,0";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,3";"0,7";"10,7";"0,2";"0,0";"0,0";"1,2";"0,0";"1,0";"0,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241001;1;01/12/2023;1;"8,5";"39,2";19;12;1;1;1;;0;"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"6,9";"0,0";"4,5";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"0,2";"0,0";"0,0";"2,3";"3,0";"6,0";"4,7";"1,2";"0,0";"0,0";"0,0";"1,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241001;1;01/11/2023;1;"3,7";"6,0";20;8;1;1;1;;0;"0,3";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"3,7";"0,0";"0,0";"0,0";"0,7";"0,2";"0,0";"0,0";"0,0";"0,6";"0,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241001;1;01/10/2023;1;"12,3";"38,9";17;19;1;1;1;;0;"2,3";"0,2";"0,1";"0,0";"4,1";"0,0";"0,1";"0,0";"0,1";"0,4";"0,0";"0,0";"0,5";"0,0";"0,2";"0,0";"12,3";"0,0";"0,1";"1,5";"0,1";"0,1";"0,0";"0,4";"9,5";"5,6";"1,2";"0,0";"0,0";"0,0";"0,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241001;1;01/09/2023;1;"10,0";"13,5";14;4;1;1;1;;0;"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241001;1;01/08/2023;1;"57,0";"108,6";27;13;1;1;1;;0;"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,4";"0,2";"0,0";"0,0";"0,0";"0,0";"10,0";"14,9";"0,0";"0,4";"0,0";"0,0";"0,2";"13,4";"57,0";"9,1";"2,4";"0,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241001;1;01/07/2023;1;"23,0";"44,3";22;15;1;1;1;;0;"0,0";"3,0";"0,0";"0,1";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"4,1";"2,6";"1,2";"2,0";"23,0";"1,0";"1,0";"0,2";"0,2";"0,0";"0,0";"0,9";"3,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
