Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2241004


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2241004;1;01/05/2024;1;"12,0";"37,1";27;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,5";"12,0";"10,5";"0,0";"2,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/04/2024;1;"54,4";"63,4";11;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"54,4";"0,0";"0,0";"0,0";"6,9";"0,0";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241004;1;01/03/2024;1;"197,0";"595,7";23;16;1;1;1;;0;"17,5";"0,0";"0,0";"0,0";"0,0";"0,0";"41,6";"124,1";"105,5";"0,0";"1,2";"1,0";"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"197,0";"20,4";"7,6";"10,4";"19,8";"4,5";"7,4";"5,6";"31,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/02/2024;1;"24,1";"171,4";20;17;1;1;1;;0;"2,7";"9,2";"21,1";"0,0";"0,0";"11,0";"1,0";"1,0";"18,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"13,8";"0,0";"0,0";"8,4";"24,1";"3,4";"6,1";"1,0";"0,0";"0,0";"0,0";"9,2";"10,0";"20,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2241004;1;01/01/2024;1;"45,0";"295,7";29;18;1;1;1;;0;"5,7";"0,0";"10,2";"23,6";"1,8";"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,3";"24,0";"0,0";"0,0";"9,8";"24,4";"16,5";"0,0";"17,4";"35,3";"8,4";"11,6";"4,4";"1,3";"0,0";"45,0";"0,0";"12,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/12/2023;1;"64,9";"277,0";26;13;1;1;1;;0;"3,3";"0,0";"0,0";"0,0";"52,1";"0,0";"0,0";"0,0";"31,6";"14,1";"10,4";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,7";"2,5";"0,0";"13,4";"21,6";"64,9";"20,4";"0,0";"0,0";"0,0";"25,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/11/2023;1;"22,8";"74,5";18;7;1;1;1;;0;"11,5";"12,4";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,8";"0,0";"14,5";"0,0";"0,0";"0,0";"4,8";"0,0";"4,3";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241004;1;01/10/2023;1;"22,1";"122,5";13;15;1;1;1;;0;"13,4";"5,1";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"10,4";"9,6";"0,0";"0,0";"22,1";"13,9";"6,1";"0,0";"0,0";"1,4";"0,0";"0,0";"0,0";"4,7";"2,8";"1,1";"0,0";"4,2";"10,1";"13,5";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/09/2023;1;"18,5";"25,0";15;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241004;1;01/08/2023;1;"31,6";"157,5";27;13;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"4,3";"0,0";"0,0";"25,2";"0,4";"4,9";"0,0";"5,8";"0,0";"0,0";"6,4";"2,1";"0,0";"0,0";"0,0";"0,0";"20,4";"31,6";"11,5";"9,4";"24,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/07/2023;1;"30,1";"112,8";21;11;1;1;1;;0;"10,9";"15,8";"18,4";"9,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"0,0";"7,2";"13,4";"30,1";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,5";"2,9";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/06/2023;1;"24,2";"34,7";30;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,3";"7,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241004;1;01/05/2023;1;"5,8";"28,3";12;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"5,8";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";"4,1";"3,6";"0,0";"0,0";"0,0";"5,4";"2,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/04/2023;1;"43,3";"93,7";15;10;1;1;1;;0;"3,8";"0,0";"0,0";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"12,7";"7,3";"0,0";"0,0";"0,0";"43,3";"3,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"3,4";"9,3";"4,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241004;1;01/03/2023;1;"17,9";"46,3";22;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,5";"0,0";"0,0";"0,0";"0,0";"9,8";"0,0";"7,2";"0,0";"0,0";"0,0";"17,9";"0,0";"0,0";"0,0";"0,0";"0,0";"5,9";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/02/2023;1;"39,3";"166,8";9;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"34,5";"12,4";"37,6";"39,3";"11,7";"8,3";"10,1";"5,4";"4,1";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2241004;1;01/01/2023;1;"32,1";"234,9";24;19;1;1;1;;0;"0,0";"13,9";"0,0";"1,5";"14,2";"28,4";"11,6";"18,4";"9,2";"11,4";"3,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,5";"11,6";"5,4";"0,0";"32,1";"22,4";"11,2";"1,4";"3,1";"1,9";"3,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/12/2022;1;"136,4";"485,9";1;17;1;1;1;;0;"136,4";"14,2";"18,4";"12,6";"7,0";"0,0";"6,8";"24,1";"0,0";"0,0";"0,0";"0,0";"0,0";"42,2";"0,0";"0,0";"0,0";"0,0";"82,4";"43,6";"21,4";"12,1";"7,5";"0,0";"4,6";"17,3";"24,1";"0,0";"0,0";"11,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/11/2022;1;"51,8";"270,7";16;21;1;1;1;;0;"4,8";"13,2";"39,4";"21,8";"0,0";"1,2";"4,8";"2,7";"2,2";"1,1";"0,0";"3,2";"5,6";"0,0";"2,8";"51,8";"14,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"12,5";"3,1";"5,2";"8,4";"27,9";"39,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2241004;1;01/10/2022;1;"21,8";"64,2";26;8;1;1;1;;0;"0,0";"0,0";"0,0";"1,2";"7,7";"4,8";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,1";"0,0";"2,9";"0,0";"0,0";"13,1";"21,8";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2241004;1;01/09/2022;1;"51,6";"134,0";29;9;1;1;1;;0;"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"12,4";"26,6";"0,0";"0,0";"0,0";"3,5";"6,3";"0,0";"0,0";"0,0";"0,0";"7,4";"51,6";"23,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
